"","bdl_id","popular_name"
"714",49033,"Foundations for Evidence-Based Policymaking Act of 2018"
"715",49032,"Combating European Anti-Semitism Act of 2017"
"716",49031,"75th Anniversary of World War II Commemoration Act"
"717",49030,NA
"718",49029,NA
"719",49028,"Flatside Wilderness Enhancement Act"
"720",49027,NA
"721",49026,"Women's Entrepreneurship and Economic Empowerment Act of 2018"
"722",49025,"Trafficking Victims Protection Reauthorization Act of 2017"
"723",49024,"Civil Rights Cold Case Records Collection Act of 2018"
"724",49023,"Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act of 2018"
"725",49022,"Victims of Child Abuse Act Reauthorization Act of 2018"
"726",49021,NA
"727",49020,"Forever GI Bill Housing Payment Fulfillment Act of 2018"
"728",49019,NA
"729",49018,"Department of Transportation Reports Harmonization Act"
"730",49017,"Federal Personal Property Management Act of 2018"
"731",49016,NA
"732",49015,"RBIC Advisers Relief Act of 2018"
"733",49014,"Veterans Small Business Enhancement Act of 2018"
"734",49013,"Stephen Michael Gleason Congressional Gold Medal Act"
"735",49012,NA
"736",49011,"9/11 Memorial Act"
"737",49010,NA
"738",49009,"Global Health Innovation Act of 2017"
"739",49008,"Museum and Library Services Act of 2018"
"740",49007,"Asia Reassurance Initiative Act of 2018"
"741",49006,"State Offices of Rural Health Reauthorization Act of 2018"
"742",49005,"Veterans Benefits and Transition Act of 2018"
"743",49004,NA
"744",49003,"Modernizing Recreational Fisheries Management Act of 2018"
"745",49002,"Johnson-O'Malley Supplemental Indian Education Program Modernization Act"
"746",49001,"NASA Enhanced Use Leasing Extension Act of 2018"
"747",49000,"Innovations in Mentoring, Training, and Apprenticeships Act"
"748",48999,"Ashanti Alert Act of 2018"
"749",48998,"Vehicular Terrorism Prevention Act of 2018"
"750",48997,"Stigler Act Amendments of 2018"
"751",48996,NA
"752",48995,"Congressional Accountability Act of 1995 Reform Act"
"753",48994,"National Flood Insurance Program Extension Act"
"754",48993,"CyberTipline Modernization Act of 2018"
"755",48992,NA
"756",48991,"Trafficking Victims Protection Act of 2017"
"757",48990,"Abolish Human Trafficking Act of 2017"
"758",48989,"First Step Act of 2018"
"759",48988,NA
"760",48987,NA
"761",48986,NA
"762",48985,"Countering Weapons of Mass Destruction Act of 2018"
"763",48984,NA
"764",48983,"Juvenile Justice Reform Act of 2018"
"765",48982,NA
"766",48981,"Secret Service Overtime Pay Extension Act"
"767",48980,NA
"768",48979,NA
"769",48978,NA
"770",48977,NA
"771",48976,NA
"772",48975,"Traumatic Brain Injury Program Reauthorization Act of 2018"
"773",48974,NA
"774",48973,NA
"775",48972,"Frank Leone Post Office Act"
"776",48971,NA
"777",48970,"United States Ports of Entry Threat and Operational Review Act"
"778",48969,NA
"779",48968,"7(a) Real Estate Appraisal Harmonization Act"
"780",48967,NA
"781",48966,"National Quantum Initiative Act"
"782",48965,NA
"783",48964,NA
"784",48963,NA
"785",48962,NA
"786",48961,NA
"787",48960,NA
"788",48959,"Walnut Grove Land Exchange Act"
"789",48958,NA
"790",48957,NA
"791",48956,"Strengthening Coastal Communities Act of 2018"
"792",48955,NA
"793",48954,NA
"794",48953,NA
"795",48952,NA
"796",48951,NA
"797",48950,"Correcting Miscalculations in Veterans' Pensions Act"
"798",48949,NA
"799",48948,"Gila River Indian Community Federal Rights-of-Way, Easements and Boundary Clarification Act"
"800",48947,NA
"801",48946,"Sanctioning the Use of Civilians as Defenseless Shields Act"
"802",48945,NA
"803",48944,NA
"804",48943,NA
"805",48942,"Preventing Maternal Deaths Act of 2018"
"806",48941,"Naismith Memorial Basketball Hall of Fame Commemorative Coin Act"
"807",48940,"Congenital Heart Futures Reauthorization Act of 2017"
"808",48939,NA
"809",48938,NA
"810",48937,"No Hero Left Untreated Act"
"811",48936,"USS Indianapolis Congressional Gold Medal Act"
"812",48935,"Chinese-American World War II Veteran Congressional Gold Medal Act"
"813",48934,NA
"814",48933,NA
"815",48932,"Agriculture Improvement Act of 2018"
"816",48931,"Spurring Business in Communities Act of 2017"
"817",48930,"Protecting Access to the Courts for Taxpayers Act"
"818",48929,"Department of Homeland Security Data Framework Act of 2018"
"819",48928,"Reciprocal Access to Tibet Act of 2018"
"820",48927,"Endangered Salmon Predation Prevention Act"
"821",48926,NA
"822",48925,"Sickle Cell Disease and Other Heritable Blood Disorders Research, Surveillance, Prevention, and Treatment Act of 2018"
"823",48924,"Southeast Alaska Regional Health Consortium Land Transfer Act of 2017"
"824",48923,"Indian Tribal Energy Development and Self-Determination Act Amendments of 2017"
"825",48922,"Small Business Runway Extension Act of 2018"
"826",48921,"REAL ID Act Modification for Freely Associated States Act"
"827",48920,"Larry Doby Congressional Gold Medal Act"
"828",48919,"National Law Enforcement Museum Exhibits Act"
"829",48918,"Improving Access to Maternity Care Act"
"830",48917,NA
"831",48916,NA
"832",48915,NA
"833",48914,NA
"834",48913,NA
"835",48912,NA
"836",48911,NA
"837",48910,NA
"838",48909,NA
"839",48908,"Anwar Sadat Centennial Celebration Act"
"840",48907,NA
"841",48906,NA
"842",48905,"National Earthquake Hazards Reduction Program Reauthorization Act of 2018"
"843",48904,NA
"844",48903,"PEPFAR Extension Act of 2018"
"845",48902,NA
"846",48901,"Women in Aerospace Education Act"
"847",48900,"Action for Dental Health Act of 2018"
"848",48899,NA
"849",48898,"Iraq and Syria Genocide Relief and Accountability Act of 2018"
"850",48897,"Amy, Vicky, and Andy Child Pornography Victim Assistance Act of 2018"
"851",48896,NA
"852",48895,NA
"853",48894,NA
"854",48893,NA
"855",48892,NA
"856",48891,NA
"857",48890,NA
"858",48889,NA
"859",48888,NA
"860",48887,NA
"861",48886,NA
"862",48885,NA
"863",48884,NA
"864",48883,NA
"865",48882,NA
"866",48881,NA
"867",48880,"Frank LoBiondo Coast Guard Authorization Act of 2018"
"868",48879,"National Flood Insurance Program Further Extension Act of 2018"
"869",48878,NA
"870",48877,"Gulf Islands National Seashore Land Exchange Act"
"871",48876,"Cybersecurity and Infrastructure Security Agency Act of 2018"
"872",48875,NA
"873",48874,"9/11 Heroes Medal of Valor Act of 2017"
"874",48873,NA
"875",48872,"United States Parole Commission Extension Act of 2018"
"876",48871,NA
"877",48870,"Hizballah International Financing Prevention Amendments Act of 2018"
"878",48869,NA
"879",48868,"America's Water Infrastructure Act of 2018"
"880",48867,"STB Information Security Improvement Act"
"881",48866,"Congressional Award Program Reauthorization Act of 2018"
"882",48865,"Missing Children's Assistance Act of 2018"
"883",48864,"Global Food Security Reauthorization Act of 2017"
"884",48863,"Save Our Seas Act of 2018"
"885",48862,"Orrin G. Hatch-Bob Goodlatte Music Modernization Act"
"886",48861,"Patient Right to Know Drug Prices Act"
"887",48860,"Know the Lowest Price Act of 2018"
"888",48859,"Marrakesh Treaty Implementation Act"
"889",48858,NA
"890",48857,"Small Business Innovation Protection Act of 2017"
"891",48856,"Veterans' Compensation Cost-of-Living Adjustment Act of 2018"
"892",48855,"Justice Served Act of 2018"
"893",48854,"Sam Farr and Nick Castle Peace Corps Reform Act of 2018"
"894",48853,"Fort Ontario Study Act"
"895",48852,NA
"896",48851,"Anti-Terrorism Clarification Act of 2018"
"897",48850,"Elkhorn Ranch and White River National Forest Conveyance Act of 2017"
"898",48849,"Department of Veterans Affairs Expiring Authorities Act of 2018"
"899",48848,"Airport and Airway Extension Act of 2018, Part II"
"900",48847,"Protecting Religiously Affiliated Institutions Act of 2018"
"901",48846,"Nuclear Energy Innovation Capabilities Act of 2017"
"902",48845,NA
"903",48844,"Department of Energy Research and Innovation Act"
"904",48843,NA
"905",48842,NA
"906",48841,"Tribal Social Security Fairness Act of 2018"
"907",48840,NA
"908",48839,"Dr. Benjy Frances Brooks Children's Hospital GME Support Reauthorization Act of 2018"
"909",48838,"Veterans Treatment Court Improvement Act of 2018"
"910",48837,"Miscellaneous Tariff Bill Act of 2018"
"911",48836,"Veterans Providing Healthcare Transition Improvement Act"
"912",48835,NA
"913",48834,"NIST Small Business Cybersecurity Act"
"914",48833,NA
"915",48832,"Animal Drug and Animal Generic Drug User Fee Amendments of 2018"
"916",48831,"National Suicide Hotline Improvement Act of 2018"
"917",48830,NA
"918",48829,"Zimbabwe Democracy and Economic Recovery Amendment Act of 2018"
"919",48828,"Transportation Worker Identification Credential Accountability Act of 2018"
"920",48827,"East Rosebud Wild and Scenic Rivers Act"
"921",48826,NA
"922",48825,NA
"923",48824,NA
"924",48823,"National Flood Insurance Program Extension Act of 2018"
"925",48822,"Strengthening Career and Technical Education for the 21st Century Act"
"926",48821,NA
"927",48820,NA
"928",48819,NA
"929",48818,NA
"930",48817,NA
"931",48816,"Northern Mariana Islands U.S. Workforce Act of 2018"
"932",48815,NA
"933",48814,NA
"934",48813,NA
"935",48812,NA
"936",48811,NA
"937",48810,NA
"938",48809,NA
"939",48808,NA
"940",48807,NA
"941",48806,NA
"942",48805,NA
"943",48804,NA
"944",48803,NA
"945",48802,NA
"946",48801,NA
"947",48800,NA
"948",48799,NA
"949",48798,"Swan Lake Hydroelectric Project Boundary Correction Act"
"950",48797,NA
"951",48796,"North Korean Human Rights Reauthorization Act of 2017"
"952",48795,"American Innovation $1 Coin Act"
"953",48794,"Supporting Grandparents Raising Grandchildren Act"
"954",48793,"All Circuit Review Act"
"955",48792,"Firefighter Cancer Registry Act of 2018"
"956",48791,NA
"957",48790,"Whistleblower Protection Coordination Act"
"958",48789,"John Muir National Historic Site Expansion Act"
"959",48788,NA
"960",48787,"Small Business 7(a) Lending Oversight Reform Act of 2018"
"961",48786,NA
"962",48785,"Small Business Investment Opportunity Act of 2017"
"963",48784,"National Veterans Memorial and Museum Act"
"964",48783,"Project Safe Neighborhoods Grant Program Authorization Act of 2018"
"965",48782,"Veterans Cemetery Benefit Correction Act"
"966",48781,NA
"967",48780,NA
"968",48779,NA
"969",48778,NA
"970",48777,"Oregon Tribal Economic Development Act"
"971",48776,"Smithsonian National Zoological Park Central Parking Facility Authorization Act"
"972",48775,NA
"973",48774,"Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2017"
"974",48773,"Black Hills National Cemetery Boundary Expansion Act"
"975",48772,"Economic Growth, Regulatory Relief, and Consumer Protection Act"
"976",48771,NA
"977",48770,NA
"978",48769,"Justice for Uncompensated Survivors Today (JUST) Act of 2017"
"979",48768,"Admiral Lloyd R. ``Joe'' Vasey Pacific War Commemorative Display Establishment Act"
"980",48767,"National Memorial to Fallen Educators Act"
"981",48766,"Keep America's Refuges Operational Act"
"982",48765,NA
"983",48764,"Ashlynne Mike AMBER Alert in Indian Country Act"
"984",48763,"Strengthening Protections for Social Security Beneficiaries Act of 2018"
"985",48762,"Allow States and Victims to Fight Online Sex Trafficking Act of 2017"
"986",48761,"Kennedy-King National Commemorative Site Act"
"987",48760,NA
"988",48759,"Ceiling Fan Energy Conservation Harmonization Act"
"989",48758,"Secret Service Recruitment and Retention Act of 2018"
"990",48757,"State Veterans Home Adult Day Health Care Improvement Act of 2017"
"991",48756,NA
"992",48755,NA
"993",48754,"Removing Outdated Restrictions to Allow for Job Growth Act"
"994",48753,NA
"995",48752,NA
"996",48751,NA
"997",48750,NA
"998",48749,NA
"999",48748,NA
"1000",48747,NA
"1001",48746,NA
"1002",48745,NA
"1003",48744,NA
"1004",48743,NA
"1005",48742,NA
"1006",48741,NA
"1007",48740,NA
"1008",48739,NA
"1009",48738,NA
"1010",48737,NA
"1011",48736,NA
"1012",48735,NA
"1013",48734,NA
"1014",48733,"Taiwan Travel Act"
"1015",48732,NA
"1016",48731,NA
"1017",48730,NA
"1018",48729,"Veterans Care Financial Protection Act of 2017"
"1019",48728,NA
"1020",48727,"Improving Rural Call Quality and Reliability Act of 2017"
"1021",48726,"Gateway Arch National Park Designation Act"
"1022",48725,"Kari's Law Act of 2017"
"1023",48724,"Protecting Young Victims from Sexual Abuse and Safe Sport Authorization Act of 2017"
"1024",48723,"Department of Homeland Security Blue Campaign Authorization Act"
"1025",48722,"Continuing Appropriations Amendments Act, 2018"
"1026",48721,NA
"1027",48720,"Alex Diekmann Peak Designation Act of 2017"
"1028",48719,"Thomasina E. Jordan Indian Tribes of Virginia Federal Recognition Act of 2017"
"1029",48718,NA
"1030",48717,NA
"1031",48716,"FISA Amendments Reauthorization Act of 2017"
"1032",48715,"Little Rock Central High School National Historic Site Boundary Modification Act"
"1033",48714,NA
"1034",48713,"EPS Improvement Act of 2017"
"1035",48712,"Connected Government Act"
"1036",48711,"Law Enforcement Mental Health and Wellness Act of 2017"
"1037",48710,NA
"1038",48709,NA
"1039",48708,"Mount Hood Cooper Spur Land Exchange Clarification Act"
"1040",48707,NA
"1041",48706,"Martin Luther King, Jr. National Historical Park Act of 2017"
"1042",48705,NA
"1043",48704,"No Human Trafficking on Our Roads Act"
"1044",48703,"Jobs for Our Heroes Act"
"1045",48702,"African American Civil Rights Network Act of 2017"
"1046",48701,"Western Oregon Tribal Fairness Act"
"1047",48700,"400 Years of African-American History Commission Act"
"1048",48699,NA
"1049",48698,NA
"1050",48697,"Combating Human Trafficking in Commercial Vehicles Act"
"1051",48696,"United States Fire Administration, AFG, and SAFER Program Reauthorization Act of 2017"
"1052",48695,NA
"1053",48694,NA
"1054",48693,"Enhancing Veteran Care Act"
"1055",48692,"Department of State Authorities Act, Fiscal Year 2017, Improvements Act"
"1056",48691,"Indian Employment, Training and Related Services Consolidation Act of 2017"
"1057",48690,NA
"1058",48689,NA
"1059",48688,"Further Continuing Appropriations Act, 2018"
"1060",48687,NA
"1061",48686,"FITARA Enhancement Act of 2017"
"1062",48685,"FEMA Accountability, Modernization and Transparency Act of 2017"
"1063",48684,"VA Prescription Data Accountability Act 2017"
"1064",48683,"Federal Agency Mail Management Act of 2017"
"1065",48682,"TSP Modernization Act of 2017"
"1066",48681,"Protecting Patient Access to Emergency Medications Act of 2017"
"1067",48680,NA
"1068",48679,"Javier Vega, Jr. Memorial Act of 2017"
"1069",48678,"National Clinical Care Commission Act"
"1070",48677,"Asia-Pacific Economic Cooperation Business Travel Cards Act of 2017"
"1071",48676,"Power And Security Systems (PASS) Act"
"1072",48675,"Frederick Douglass Bicentennial Commission Act"
"1073",48674,"Strengthening State and Local Cyber Crime Fighting Act of 2017"
"1074",48673,"Veterans' Compensation Cost-of-Living Adjustment Act of 2017"
"1075",48672,NA
"1076",48671,"Dr. Chris Kirkpatrick Whistleblower Protection Act of 2017"
"1077",48670,NA
"1078",48669,"Early Hearing Detection and Intervention Act of 2017"
"1079",48668,"Elder Abuse Prevention and Prosecution Act"
"1080",48667,NA
"1081",48666,"Women, Peace, and Security Act of 2017"
"1082",48665,NA
"1083",48664,"Fair Access to Investment Research Act of 2017"
"1084",48663,"The American Legion 100th Anniversary Commemorative Coin Act"
"1085",48662,"Hurricanes Harvey, Irma, and Maria Education Relief Act of 2017"
"1086",48661,"Disaster Tax Relief and Airport and Airway Extension Act of 2017"
"1087",48660,"Department of Veterans Affairs Expiring Authorities Act of 2017"
"1088",48659,"Financial Stability Oversight Council Insurance Member Continuity Act"
"1089",48658,"Bob Dole Congressional Gold Medal Act"
"1090",48657,"Social Security Number Fraud Prevention Act of 2017"
"1091",48656,NA
"1092",48655,"Emergency Aid to American Survivors of Hurricanes Irma and Jose Overseas Act"
"1093",48654,NA
"1094",48653,"Veterans Appeals Improvement and Modernization Act of 2017"
"1095",48652,NA
"1096",48651,"Northern Mariana Islands Economic Expansion Act"
"1097",48650,"FDA Reauthorization Act of 2017"
"1098",48649,"Global War on Terrorism War Memorial Act"
"1099",48648,"Rapid DNA Act of 2017"
"1100",48647,NA
"1101",48646,"Harry W. Colmery Veterans Educational Assistance Act of 2017"
"1102",48645,NA
"1103",48644,"VA Choice and Quality Employment Act of 2017"
"1104",48643,"Wounded Officers Recovery Act of 2017"
